file	diff between sums across all n-grams	% suicide 1-grams	% suicide 2-grams	% suicide 3-grams	% suicide 4-grams	% suicide 5-grams	% suicide 6-grams	% non-suicide 1-grams	% non-suicide 2-grams	% non-suicide 3-grams	% non-suicide 4-grams	% non-suicide 5-grams	% non-suicide 6-grams	diff for 1-gram %s	diff for 2-gram %s	diff for 3-gram %s	diff for 4-gram %s	diff for 5-gram %s	diff for 6-gram %s	average for all suicide n-gram %s	average for all non-suicide n-gram %s	diff between n-gram % averages
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.2.txt	0.0089342118	0.0111111111	0.108974359	0.0685714286	0.0218579235	0.0157894737	0.0101522843	0.0333333333	0.108974359	0.0742857143	0.0109289617	0	0	-0.0222222222	0	-0.0057142857	0.0109289617	0.0157894737	0.0101522843	0.03940943	0.0379203947	0.0014890353
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.20.txt	-0.1741994068	0.0319148936	0.0837438424	0.0583333333	0.027027027	0.0036764706	0	0.0212765957	0.1330049261	0.1333333333	0.0656370656	0.0220588235	0.0035842294	0.0106382979	-0.0492610837	-0.075	-0.0386100386	-0.0183823529	-0.0035842294	0.0341159278	0.0631491623	-0.0290332345
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.21.txt	-0.1524108584	0.0094339623	0.0725388601	0.0593607306	0.0088495575	0	0	0.0283018868	0.1295336788	0.1095890411	0.0265486726	0.0086206897	0	-0.0188679245	-0.0569948187	-0.0502283105	-0.017699115	-0.0086206897	0	0.0250305184	0.0504323281	-0.0254018097
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.22.txt	-0.1027225607	0.0476190476	0.0674603175	0.0320284698	0.0103448276	0	0	0.0555555556	0.0992063492	0.0711743772	0.024137931	0.0101010101	0	-0.0079365079	-0.0317460317	-0.0391459075	-0.0137931034	-0.0101010101	0	0.0262421104	0.0433625372	-0.0171204268
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.23.txt	-0.1063346933	0.0461538462	0.073943662	0.040625	0.0152905199	0	0	0.0461538462	0.1338028169	0.071875	0.0214067278	0.0060790274	0.003030303	0	-0.0598591549	-0.03125	-0.006116208	-0.0060790274	-0.003030303	0.0293355047	0.0470579535	-0.0177224489
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.24.txt	-0.0781548818	0	0.0657894737	0.0855614973	0.0240384615	0.0045248869	0	0.0256410256	0.0921052632	0.1069518717	0.0288461538	0.0045248869	0	-0.0256410256	-0.0263157895	-0.0213903743	-0.0048076923	0	0	0.0299857199	0.0430115335	-0.0130258136
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.25.txt	-0.0236295591	0.0748663102	0.0694444444	0.0304449649	0.0066666667	0	0	0.064171123	0.1083333333	0.0281030445	0.0044444444	0	0	0.0106951872	-0.0388888889	0.0023419204	0.0022222222	0	0	0.0302370644	0.0341753242	-0.0039382599
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.26.txt	-0.1597390323	0.0342205323	0.0588235294	0.0357675112	0.0087336245	0.0014450867	0.0014347202	0.072243346	0.1314878893	0.0789865872	0.0145560408	0.0028901734	0	-0.0380228137	-0.0726643599	-0.043219076	-0.0058224163	-0.0014450867	0.0014347202	0.0234041674	0.0500273394	-0.0266231721
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.27.txt	-0.0048640122	0.0519480519	0.0856031128	0.0245614035	0.0034129693	0	0	0.012987013	0.1050583658	0.0421052632	0.0102389078	0	0	0.038961039	-0.0194552529	-0.0175438596	-0.0068259386	0	0	0.0275875896	0.0283982583	-0.0008106687
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.28.txt	-0.0540088272	0.0275229358	0.1	0.0602409639	0.0077220077	0	0	0.0366972477	0.1136363636	0.0682730924	0.0308880309	0	0	-0.0091743119	-0.0136363636	-0.0080321285	-0.0231660232	0	0	0.0325809846	0.0415824558	-0.0090014712
