file	diff between sums across all n-grams	% suicide 1-grams	% suicide 2-grams	% suicide 3-grams	% suicide 4-grams	% suicide 5-grams	% suicide 6-grams	% non-suicide 1-grams	% non-suicide 2-grams	% non-suicide 3-grams	% non-suicide 4-grams	% non-suicide 5-grams	% non-suicide 6-grams	diff for 1-gram %s	diff for 2-gram %s	diff for 3-gram %s	diff for 4-gram %s	diff for 5-gram %s	diff for 6-gram %s	average for all suicide n-gram %s	average for all non-suicide n-gram %s	diff between n-gram % averages	
pete_ham.txt.tkzd.txt.POStagged.txt.lem.14.txt	0.0170008782201	0.0428571428571	0.0535714285714	0.0327868852459	0.0234375	0.0	0.0	0.0571428571429	0.0625	0.00819672131148	0.0078125	0.0	0.0	-0.0142857142857	-0.00892857142857	0.0245901639344	0.015625	0.0	0.0	0.0254421594457	0.0226086797424	0.00283347970336	
phil_ochs.txt.tkzd.txt.POStagged.txt.lem.40.txt	-0.0561371648328	0.0434782608696	0.0424242424242	0.0162162162162	0.0	0.0	0.0	0.0652173913043	0.0606060606061	0.0324324324324	0.0	0.0	0.0	-0.0217391304348	-0.0181818181818	-0.0162162162162	0.0	0.0	0.0	0.017019786585	0.0263759807238	-0.0093561941388	
elliott_smith.txt.tkzd.txt.POStagged.txt.lem.94.txt	-0.00624354771272	0.0714285714286	0.021978021978	0.00952380952381	0.0	0.0	0.0	0.0178571428571	0.0549450549451	0.0190476190476	0.00884955752212	0.00847457627119	0.0	0.0535714285714	-0.032967032967	-0.00952380952381	-0.00884955752212	-0.00847457627119	0.0	0.0171550671551	0.0181956584405	-0.00104059128545	
phil_ochs.txt.tkzd.txt.POStagged.txt.lem.10.txt	-0.008	0.0683760683761	0.0327102803738	0.0252100840336	0.0	0.0	0.0	0.0683760683761	0.0327102803738	0.0252100840336	0.008	0.0	0.0	0.0	0.0	0.0	-0.008	0.0	0.0	0.0210494054639	0.0223827387973	-0.00133333333333	
elliott_smith.txt.tkzd.txt.POStagged.txt.lem.26.txt	-0.0841499577105	0.0	0.0487804878049	0.00751879699248	0.0	0.00709219858156	0.0	0.0	0.0731707317073	0.0526315789474	0.0217391304348	0.0	0.0	0.0	-0.0243902439024	-0.0451127819549	-0.0217391304348	0.00709219858156	0.0	0.0105652472298	0.0245902401816	-0.0140249929518	
elliott_smith.txt.tkzd.txt.POStagged.txt.lem.39.txt	0.0575438596491	0.08	0.0384615384615	0.0175438596491	0.0	0.0	0.0	0.04	0.0384615384615	0.0	0.0	0.0	0.0	0.04	0.0	0.0175438596491	0.0	0.0	0.0	0.0226675663518	0.0130769230769	0.00959064327485	
ian_curtis.txt.tkzd.txt.POStagged.txt.lem.36.txt	-0.0440317250496	0.02	0.0224719101124	0.0147058823529	0.0	0.0	0.0	0.01	0.061797752809	0.0294117647059	0.0	0.0	0.0	0.01	-0.0393258426966	-0.0147058823529	0.0	0.0	0.0	0.00952963207755	0.0168682529191	-0.0073386208416	
kurt_cobain.txt.tkzd.txt.POStagged.txt.lem.34.txt	-0.0215337288508	0.0135135135135	0.0731707317073	0.0215827338129	0.0	0.0	0.0	0.0675675675676	0.0406504065041	0.0215827338129	0.0	0.0	0.0	-0.0540540540541	0.0325203252033	0.0	0.0	0.0	0.0	0.0180444965056	0.0216334513141	-0.00358895480847	
kurt_cobain.txt.tkzd.txt.POStagged.txt.lem.20.txt	0.00266153088708	0.0	0.041095890411	0.0116279069767	0.010989010989	0.0	0.0	0.0363636363636	0.013698630137	0.0	0.010989010989	0.0	0.0	-0.0363636363636	0.027397260274	0.0116279069767	0.0	0.0	0.0	0.0106188013961	0.0101752129149	0.00044358848118	
elliott_smith.txt.tkzd.txt.POStagged.txt.lem.90.txt	-0.000944616192843	0.0617283950617	0.0283687943262	0.0522875816993	0.0128205128205	0.0	0.0	0.0123456790123	0.0851063829787	0.0522875816993	0.00641025641026	0.0	0.0	0.0493827160494	-0.0567375886525	0.0	0.00641025641026	0.0	0.0	0.025867547318	0.0260249833501	-0.000157436032141	
