file	diff between sums across all n-grams	% suicide 1-grams	% suicide 2-grams	% suicide 3-grams	% suicide 4-grams	% suicide 5-grams	% suicide 6-grams	% non-suicide 1-grams	% non-suicide 2-grams	% non-suicide 3-grams	% non-suicide 4-grams	% non-suicide 5-grams	% non-suicide 6-grams	diff for 1-gram %s	diff for 2-gram %s	diff for 3-gram %s	diff for 4-gram %s	diff for 5-gram %s	diff for 6-gram %s	average for all suicide n-gram %s	average for all non-suicide n-gram %s	diff between n-gram % averages
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.115.txt	-0.0875076493	0.0507246377	0.0609756098	0.0286738351	0.006779661	0	0	0.0507246377	0.1341463415	0.0430107527	0.006779661	0	0	0	-0.0731707317	-0.0143369176	0	0	0	0.0245256239	0.0391102321	-0.0145846082
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.116.txt	-0.0016326905	0.0440251572	0.1104477612	0.0516795866	0.0099255583	0.0024570025	0	0.0628930818	0.0985074627	0.0439276486	0.0099255583	0.0049140049	0	-0.0188679245	0.0119402985	0.007751938	0	-0.0024570025	0	0.036422511	0.036694626	-0.0002721151
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.117.txt	0.0535135135	0.05	0.0930232558	0.0416666667	0.0135135135	0.0066666667	0	0.0375	0.0930232558	0.0208333333	0	0	0	0.0125	0	0.0208333333	0.0135135135	0.0066666667	0	0.0341450171	0.0252260982	0.0089189189
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.118.txt	0.0144866905	0.0481283422	0.0863509749	0.0420792079	0.0097799511	0.0024509804	0	0.0481283422	0.0891364903	0.0297029703	0.0073349633	0	0	0	-0.0027855153	0.0123762376	0.0024449878	0.0024509804	0	0.0314649094	0.029050461	0.0024144484
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.119.txt	-0.0324904022	0.0340136054	0.0754098361	0.0198863636	0	0	0	0.0544217687	0.0819672131	0.0198863636	0.0055248619	0	0	-0.0204081633	-0.006557377	0	-0.0055248619	0	0	0.0215516342	0.0269667012	-0.005415067
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.12.txt	-0.1118486536	0.012987013	0.0681818182	0.0314465409	0.0109289617	0	0	0.0649350649	0.0909090909	0.0691823899	0.0054644809	0.0049019608	0	-0.0519480519	-0.0227272727	-0.0377358491	0.0054644809	-0.0049019608	0	0.0205907223	0.0392321646	-0.0186414423
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.120.txt	-0.0575972044	0.0606060606	0.0649819495	0.0408805031	0.0117647059	0	0	0.0606060606	0.0974729242	0.0660377358	0.0088235294	0.0028901734	0	0	-0.0324909747	-0.0251572327	0.0029411765	-0.0028901734	0	0.0297055365	0.0393050706	-0.0095995341
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.121.txt	-0.008592495	0.0666666667	0.0909090909	0.0266666667	0.0126182965	0.003125	0	0.0740740741	0.0948616601	0.0333333333	0.0063091483	0	0	-0.0074074074	-0.0039525692	-0.0066666667	0.0063091483	0.003125	0	0.0333309535	0.034763036	-0.0014320825
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.122.txt	-0.0849884946	0.0380434783	0.0529247911	0.0175879397	0.0024509804	0	0	0.0923913043	0.0835654596	0.0175879397	0.0024509804	0	0	-0.0543478261	-0.0306406685	0	0	0	0	0.0185011982	0.0326659473	-0.0141647491
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.123.txt	-0.0232036432	0.0426829268	0.0897832817	0.0403225806	0.0025974026	0	0	0.0304878049	0.0959752322	0.0591397849	0.012987013	0	0	0.012195122	-0.0061919505	-0.0188172043	-0.0103896104	0	0	0.029231032	0.0330983058	-0.0038672739
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.13.txt	-0.0318831778	0.04	0.1014492754	0.0723684211	0.0320512821	0	0	0.0266666667	0.0942028986	0.1184210526	0.0384615385	0	0	0.0133333333	0.0072463768	-0.0460526316	-0.0064102564	0	0	0.0409781631	0.0462920261	-0.005313863
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.14.txt	-0.0702258511	0.047826087	0.0758196721	0.0260223048	0.0054644809	0.0018115942	0	0.0608695652	0.112704918	0.0390334572	0.0127504554	0.0018115942	0	-0.0130434783	-0.0368852459	-0.0130111524	-0.0072859745	0	0	0.0261573565	0.037861665	-0.0117043085
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.15.txt	-0.0896830229	0.0099009901	0.0737327189	0.0501930502	0.0146520147	0.0035335689	0	0.0594059406	0.1059907834	0.0617760618	0.010989011	0.0035335689	0	-0.0495049505	-0.0322580645	-0.0115830116	0.0036630037	0	0	0.0253353905	0.0402825609	-0.0149471705
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.16.txt	-0.1403566134	0.025210084	0.0580357143	0.0592885375	0.0113636364	0.0036900369	0	0.0756302521	0.1205357143	0.0790513834	0.0227272727	0	0	-0.0504201681	-0.0625	-0.0197628458	-0.0113636364	0.0036900369	0	0.0262646682	0.0496574371	-0.0233927689
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.17.txt	-0.1426072931	0.0222222222	0.0566037736	0.0541044776	0.0162454874	0.0017699115	0	0.0888888889	0.1236897275	0.0559701493	0.0144404332	0.007079646	0.0034843206	-0.0666666667	-0.0670859539	-0.0018656716	0.0018050542	-0.0053097345	-0.0034843206	0.0251576454	0.0489255276	-0.0237678822
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.18.txt	-0.1741854303	0.0384615385	0.0388349515	0.0456431535	0.015503876	0	0	0.0673076923	0.1262135922	0.1037344398	0.011627907	0.0037453184	0	-0.0288461538	-0.0873786408	-0.0580912863	0.003875969	-0.0037453184	0	0.0230739199	0.052104825	-0.029030905
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.19.txt	-0.1536729281	0.0096153846	0.078817734	0.0301724138	0.0081632653	0	0	0.0769230769	0.118226601	0.0689655172	0.0163265306	0	0	-0.0673076923	-0.039408867	-0.0387931034	-0.0081632653	0	0	0.021128133	0.0467402876	-0.0256121547
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.2.txt	-0.0078235296	0.0111111111	0.108974359	0.0628571429	0.0218579235	0.0157894737	0.0101522843	0.0555555556	0.108974359	0.0685714286	0.0054644809	0	0	-0.0444444444	0	-0.0057142857	0.0163934426	0.0157894737	0.0101522843	0.0384570491	0.0397609707	-0.0013039216
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.20.txt	-0.1755701741	0.0319148936	0.0837438424	0.0458333333	0.027027027	0.0036764706	0	0.0212765957	0.1379310345	0.125	0.0579150579	0.0220588235	0.0035842294	0.0106382979	-0.0541871921	-0.0791666667	-0.0308880309	-0.0183823529	-0.0035842294	0.0320325945	0.0612942902	-0.0292616957
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.21.txt	-0.1443365489	0.0094339623	0.0725388601	0.0593607306	0.0088495575	0	0	0.0377358491	0.1347150259	0.0913242009	0.0221238938	0.0086206897	0	-0.0283018868	-0.0621761658	-0.0319634703	-0.0132743363	-0.0086206897	0	0.0250305184	0.0490866099	-0.0240560915
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.22.txt	-0.1279524053	0.0476190476	0.0674603175	0.0320284698	0.0068965517	0	0	0.0873015873	0.1031746032	0.0640569395	0.0206896552	0.0067340067	0	-0.0396825397	-0.0357142857	-0.0320284698	-0.0137931034	-0.0067340067	0	0.0256673978	0.0469927986	-0.0213254009
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.23.txt	-0.0908620756	0.0538461538	0.073943662	0.040625	0.0122324159	0	0	0.0538461538	0.1338028169	0.0625	0.0152905199	0.0030395137	0.003030303	0	-0.0598591549	-0.021875	-0.003058104	-0.0030395137	-0.003030303	0.030107872	0.0452515512	-0.0151436793
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.24.txt	-0.0996796676	0	0.0657894737	0.0802139037	0.0192307692	0.0045248869	0	0.0512820513	0.0986842105	0.0909090909	0.0240384615	0.0045248869	0	-0.0512820513	-0.0328947368	-0.0106951872	-0.0048076923	0	0	0.0282931723	0.0449064502	-0.0166132779
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.25.txt	-0.0349884991	0.0748663102	0.0722222222	0.0281030445	0.0066666667	0	0	0.0802139037	0.1111111111	0.0210772834	0.0044444444	0	0	-0.0053475936	-0.0388888889	0.0070257611	0.0022222222	0	0	0.0303097073	0.0361411238	-0.0058314165
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.26.txt	-0.1608351875	0.0418250951	0.0588235294	0.0357675112	0.0087336245	0.0014450867	0.0014347202	0.0836501901	0.1332179931	0.0760059613	0.0131004367	0.0028901734	0	-0.0418250951	-0.0743944637	-0.0402384501	-0.0043668122	-0.0014450867	0.0014347202	0.0246715945	0.0514774591	-0.0268058646
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.27.txt	0.0042319502	0.0649350649	0.0856031128	0.0245614035	0.0034129693	0	0	0.012987013	0.1089494163	0.0421052632	0.0102389078	0	0	0.0519480519	-0.0233463035	-0.0175438596	-0.0068259386	0	0	0.0297520918	0.0290467667	0.000705325
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.28.txt	-0.0545382175	0.0458715596	0.1	0.0562248996	0.0077220077	0	0	0.0550458716	0.1181818182	0.0602409639	0.0308880309	0	0	-0.0091743119	-0.0181818182	-0.0040160643	-0.0231660232	0	0	0.0349697445	0.0440594474	-0.0090897029
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.29.txt	-0.101864624	0.0685920578	0.0560271647	0.0298953662	0.0072674419	0.0014224751	0	0.083032491	0.1137521222	0.0538116592	0.011627907	0.0028449502	0	-0.0144404332	-0.0577249576	-0.023916293	-0.0043604651	-0.0014224751	0	0.0272007509	0.0441781883	-0.0169774373
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.3.txt	0.0067394178	0.0761904762	0.0726256983	0.0303030303	0.0195121951	0.0144927536	0.0048309179	0.0666666667	0.0893854749	0.0454545455	0.0048780488	0.0048309179	0	0.0095238095	-0.0167597765	-0.0151515152	0.0146341463	0.0096618357	0.0048309179	0.0363258452	0.0352026089	0.0011232363
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.30.txt	0.0108784688	0.0434782609	0.0890688259	0.0722021661	0.0244755245	0	0	0.0434782609	0.0971659919	0.0397111913	0.0244755245	0.0102040816	0.0033112583	0	-0.008097166	0.0324909747	0	-0.0102040816	-0.0033112583	0.0382041296	0.0363910514	0.0018130781
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.31.txt	-0.0706007215	0.0459770115	0.0735294118	0.0202702703	0.0063694268	0	0	0.0344827586	0.0955882353	0.0675675676	0.0191082803	0	0	0.0114942529	-0.0220588235	-0.0472972973	-0.0127388535	0	0	0.0243576867	0.0361244736	-0.0117667869
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.32.txt	-0.1141308771	0.0527859238	0.0599250936	0.0240334378	0.003992016	0	0	0.0762463343	0.1298377029	0.0417972832	0.0069860279	0	0	-0.0234604106	-0.0699126092	-0.0177638454	-0.002994012	0	0	0.0234560785	0.0424778914	-0.0190218129
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.33.txt	-0.1368755671	0.0317460317	0.0401606426	0.0535714286	0.024822695	0	0	0.0476190476	0.1646586345	0.0607142857	0.0141843972	0	0	-0.0158730159	-0.124497992	-0.0071428571	0.0106382979	0	0	0.025050133	0.0478627275	-0.0228125945
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.34.txt	-0.0071885462	0.0520833333	0.0867208672	0.0367647059	0.0047505938	0	0	0.0625	0.0785907859	0.0416666667	0.0047505938	0	0	-0.0104166667	0.0081300813	-0.0049019608	0	0	0	0.03005325	0.0312513411	-0.001198091
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.35.txt	-0.1921541765	0.0222222222	0.0424242424	0.0476190476	0.0050761421	0	0	0.0777777778	0.1333333333	0.0582010582	0.0253807107	0.0099009901	0.0049019608	-0.0555555556	-0.0909090909	-0.0105820106	-0.0203045685	-0.0099009901	-0.0049019608	0.0195569424	0.0515826385	-0.0320256961
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.36.txt	-0.1727374744	0.03125	0.0596590909	0.0278481013	0.0048780488	0	0	0.0833333333	0.1107954545	0.0658227848	0.0243902439	0.0096385542	0.0023923445	-0.0520833333	-0.0511363636	-0.0379746835	-0.0195121951	-0.0096385542	-0.0023923445	0.0206058735	0.0493954526	-0.0287895791
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.37.txt	0.0990600244	0.0352941176	0.1287878788	0.0689655172	0.0196078431	0.0063694268	0	0.0352941176	0.0909090909	0.0206896552	0.0130718954	0	0	0	0.0378787879	0.0482758621	0.0065359477	0.0063694268	0	0.0431707973	0.0266607932	0.0165100041
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.38.txt	-0.2353450121	0.02	0.0638297872	0.0285714286	0.0134529148	0.0041666667	0	0.08	0.1489361702	0.1095238095	0.0269058296	0	0	-0.06	-0.085106383	-0.080952381	-0.0134529148	0.0041666667	0	0.0216701329	0.0608943016	-0.0392241687
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.39.txt	-0.035854256	0.05	0.0569948187	0.0144927536	0	0	0	0.0666666667	0.0569948187	0.0289855072	0.0046948357	0	0	-0.0166666667	0	-0.0144927536	-0.0046948357	0	0	0.0202479287	0.026223638	-0.0059757093
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.4.txt	-0.0199413913	0.0833333333	0.0474934037	0.0093676815	0	0	0	0.0740740741	0.0791556728	0.0046838407	0.0022222222	0	0	0.0092592593	-0.0316622691	0.0046838407	-0.0022222222	0	0	0.0233657364	0.0266893016	-0.0033235652
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.40.txt	-0.1019364148	0.0112359551	0.041958042	0.0484848485	0.0055248619	0	0	0.0224719101	0.0979020979	0.0666666667	0.0220994475	0	0	-0.0112359551	-0.0559440559	-0.0181818182	-0.0165745856	0	0	0.0178672846	0.034856687	-0.0169894025
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.41.txt	-0.2286871509	0.0168067227	0.0416666667	0.0120967742	0	0	0	0.0756302521	0.0925925926	0.0887096774	0.0347490347	0.0075757576	0	-0.0588235294	-0.0509259259	-0.0766129032	-0.0347490347	-0.0075757576	0	0.0117616939	0.0498762191	-0.0381145251
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.42.txt	-0.1210308629	0.0483870968	0.0690121786	0.0399543379	0.0043715847	0	0	0.1064516129	0.1177266576	0.0422374429	0.0120218579	0.0032397408	0.0010787487	-0.0580645161	-0.048714479	-0.002283105	-0.0076502732	-0.0032397408	-0.0010787487	0.0269541997	0.0471260101	-0.0201718105
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.43.txt	0.0419547222	0.1091954023	0.0694006309	0.0289017341	0.0140056022	0.0054794521	0.0027100271	0.0574712644	0.0757097792	0.0433526012	0.0112044818	0	0	0.0517241379	-0.0063091483	-0.0144508671	0.0028011204	0.0054794521	0.0027100271	0.0382821415	0.0312896877	0.0069924537
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.44.txt	-0.0018388424	0.0579710145	0.0784313725	0.015503876	0	0	0	0.0579710145	0.0728291317	0.0129198966	0.0100250627	0	0	0	0.0056022409	0.0025839793	-0.0100250627	0	0	0.0253177105	0.0256241842	-0.0003064737
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.45.txt	-0.095232181	0.0514285714	0.0531468531	0.0190597205	0.0037406484	0.0012406948	0	0.0857142857	0.0951048951	0.0343074968	0.0074812968	0.0012406948	0	-0.0342857143	-0.041958042	-0.0152477764	-0.0037406484	0	0	0.0214360814	0.0373081115	-0.0158720302
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.46.txt	-0.0049581775	0.0462962963	0.0890052356	0.0487804878	0.0047393365	0	0	0.0462962963	0.0942408377	0.0390243902	0.0142180095	0	0	0	-0.0052356021	0.0097560976	-0.009478673	0	0	0.031470226	0.032296589	-0.0008263629
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.47.txt	-0.1101115927	0.036809816	0.0612244898	0.0379746835	0.0097087379	0	0	0.0613496933	0.1195335277	0.053164557	0.0194174757	0.0023640662	0	-0.0245398773	-0.0583090379	-0.0151898734	-0.0097087379	-0.0023640662	0	0.0242862879	0.04263822	-0.0183519321
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.48.txt	-0.108783014	0.0368852459	0.0340425532	0.0189035917	0.0036764706	0.0018050542	0	0.0901639344	0.0914893617	0.0151228733	0.0055147059	0.0018050542	0	-0.0532786885	-0.0574468085	0.0037807183	-0.0018382353	0	0	0.0158854859	0.0340159883	-0.0181305023
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.49.txt	-0.2059229806	0.011627907	0.059602649	0.0481927711	0.0171428571	0.0056179775	0	0.0813953488	0.178807947	0.0481927711	0.0228571429	0.0112359551	0.0056179775	-0.0697674419	-0.119205298	0	-0.0057142857	-0.0056179775	-0.0056179775	0.0236973603	0.0580178571	-0.0343204968
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.5.txt	-0.1444575357	0.0196850394	0.0518234165	0.0392491468	0.0148514851	0.0049342105	0.0016447368	0.0826771654	0.1113243762	0.0546075085	0.0231023102	0.0049342105	0	-0.062992126	-0.0595009597	-0.0153583618	-0.0082508251	0	0.0016447368	0.0220313392	0.0461075951	-0.0240762559
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.50.txt	-0.1485855224	0.0108695652	0.0316455696	0.0277777778	0.0105820106	0	0	0.0434782609	0.082278481	0.0666666667	0.037037037	0	0	-0.0326086957	-0.0506329114	-0.0388888889	-0.0264550265	0	0	0.0134791539	0.0382434076	-0.0247642537
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.51.txt	-0.110044883	0.0481927711	0.0676056338	0.03117506	0.0134529148	0.0042643923	0	0.0963855422	0.0957746479	0.0647482014	0.0156950673	0.0021321962	0	-0.0481927711	-0.0281690141	-0.0335731415	-0.0022421525	0.0021321962	0	0.027448462	0.0457892758	-0.0183408138
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.52.txt	-0.0700108364	0.0506329114	0.0797101449	0.0128205128	0	0	0	0.0379746835	0.0869565217	0.0641025641	0.0182926829	0.0058479532	0	0.0126582278	-0.0072463768	-0.0512820513	-0.0182926829	-0.0058479532	0	0.0238605949	0.0355290676	-0.0116684727
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.53.txt	-0.1217044887	0	0.0604026846	0.0566572238	0.0052770449	0	0	0.0839160839	0.0872483221	0.0623229462	0.0105540897	0	0	-0.0839160839	-0.0268456376	-0.0056657224	-0.0052770449	0	0	0.0203894922	0.0406735737	-0.0202840815
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.54.txt	-0.1310514906	0.0287356322	0.0588235294	0.0303030303	0.0027322404	0	0	0.0689655172	0.1029411765	0.0606060606	0.0163934426	0.002739726	0	-0.0402298851	-0.0441176471	-0.0303030303	-0.0136612022	-0.002739726	0	0.0200990721	0.0419409872	-0.0218419151
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.55.txt	-0.0491628202	0.0548780488	0.0547337278	0.030183727	0.0076335878	0	0	0.0792682927	0.0784023669	0.0249343832	0.0127226463	0.0012642225	0	-0.0243902439	-0.0236686391	0.0052493438	-0.0050890585	-0.0012642225	0	0.0245715152	0.0327653186	-0.0081938034
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.56.txt	-0.0199585361	0.038961039	0.1025641026	0.0161290323	0	0	0	0.0519480519	0.0854700855	0.0322580645	0.0079365079	0	0	-0.012987013	0.0170940171	-0.0161290323	-0.0079365079	0	0	0.0262756956	0.0296021183	-0.0033264227
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.57.txt	-0.0005279433	0.0337078652	0.0869565217	0.0568181818	0.0166666667	0	0	0.0449438202	0.0931677019	0.0454545455	0.0111111111	0	0	-0.0112359551	-0.0062111801	0.0113636364	0.0055555556	0	0	0.0323582059	0.0324461964	-8.79905435352E-005
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.58.txt	-0.0508540511	0.0543478261	0.12	0.0193548387	0	0	0	0.0543478261	0.1066666667	0.0580645161	0.025477707	0	0	0	0.0133333333	-0.0387096774	-0.025477707	0	0	0.0322837775	0.0407594526	-0.0084756752
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.59.txt	0.0083733699	0.0425531915	0.1032258065	0.0306748466	0.006097561	0	0	0.0212765957	0.1161290323	0.0306748466	0.006097561	0	0	0.0212765957	-0.0129032258	0	0	0	0	0.0304252343	0.0290296726	0.0013955617
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.6.txt	-0.0511853926	0.0387096774	0.0876623377	0.0591715976	0.0087719298	0	0	0.0580645161	0.1136363636	0.0591715976	0.0116959064	0.0029325513	0	-0.0193548387	-0.025974026	0	-0.0029239766	-0.0029325513	0	0.0323859238	0.0409168225	-0.0085308988
